MSA,carbon dioxide equivalent (Ton),Auto + Scale,Transit Propensity,Density,Sustainable Transit,Warm Weather,Remote + Active,Network Connectivity,Network Sprawl,Cluster
"Hartford-East Hartford-Middletown, CT",6047733.776930021,-0.0497059738691738,-0.1188523191444671,1.9914888501227328,-0.1384740012184809,-0.7568546609936251,0.1609778637287811,-0.1184189252341503,0.2103618075789894,3
"Hattiesburg, MS",1384653.8260378854,-0.1796887365662756,0.0195068712642185,-0.3431245948574469,-0.1483922312014663,1.1860164135124007,-0.8030240936413636,-0.5609659460438251,0.4861001497547991,3
"Hickory-Lenoir-Morganton, NC",2223896.173090817,-0.1627316079229409,0.0029272087566617,0.5779161148850384,-0.1014310889069946,0.0007463051987169,-1.3492646639343115,-2.2141852215854247,-0.010286820923518,3
"Hilton Head Island-Bluffton, SC",1734720.671276191,-0.4014271579126694,0.0157196815433447,-0.266361980059429,-0.1148899125830088,1.3303158402924191,0.2848903506186167,-0.7807749249571594,-0.690113629015515,3
"Hinesville, GA",627557.4141103914,-0.4259760951883874,0.1235940066136075,-0.3924761879984531,-0.0200200882509857,1.532938073841363,-0.4820968561764431,-0.8931205085070525,1.3148422674088989,3
"Homosassa Springs, FL",827666.0772998977,-0.6802323490159465,-0.0127026851251061,1.114351564891798,-0.139146621920628,2.0824128896282743,0.0264451406801311,0.4876625286471711,-0.0904360849587452,7
"Hot Springs, AR",535219.0845068011,-0.6289185959118182,0.1237092013423163,0.5804640264016857,-0.0149347193969149,0.3981653508609474,-0.9554503631380704,-0.9496172734827067,-0.3003893747297266,5
"Houston-The Woodlands-Sugar Land, TX",36623596.91532432,6.044011338841522,-1.4836929329942985,0.5415271812711446,-1.2212098237690905,0.8184041524969006,0.126944637086766,0.296880411158093,0.1485248921695647,4
"Huntington-Ashland, WV-KY-OH",2001441.2361054984,0.0773875324800566,-0.0500193234103392,-0.0551842687199963,-0.1955438291011379,-0.2413530975200746,-1.2778731489295974,-1.7565086481492136,0.1413855725753769,3
"Huntsville, AL",3416652.289811056,-0.264452314220384,-0.0831376814120645,1.2799630606681218,-0.1423837393739948,0.2844941023321861,-0.7676102323104339,-1.2234054739139888,-0.6737635252197932,3
"Idaho Falls, ID",1106444.1218165394,-0.0056307661687906,-0.0771751639547989,-1.3888978400911614,-0.1115010357494033,-1.506528859011641,0.3843963177701973,-0.1715655445068607,0.6229255910345359,3
"Indianapolis-Carmel-Anderson, IN",14935961.064730871,0.8901322761073803,-0.7484266879143072,0.9915801351148636,2.3997374131606897,-1.0817560486529592,-1.1727716938509725,-0.5361397745860806,-0.2998187382140797,4
"Iowa City, IA",1200853.220424974,-0.5445735142732034,-0.0122416548185774,-0.2373102183512104,-0.0685248941570032,-0.5212206751575226,1.8799396625472788,0.6068905386188137,0.8396419936767004,1
"Ithaca, NY",364841.80638143216,-0.8953443941694756,-0.013801092224607,0.1501432740035582,-0.0201343057054323,-0.5030977329742782,3.932451866596175,0.2884145990008827,2.119608468204588,7
"Jackson, MI",847884.9682879817,-1.011724424015214,-0.1926891201901747,4.706572945904443,-0.1414680337062346,-1.1305867882164828,-1.1099574082442902,0.8482584695874411,0.2637087799494826,7
"Jackson, MS",4910714.85759892,0.8298627128582627,-0.327076923120808,-0.4599431413956862,-0.5056731919504125,0.864104681132036,-1.5453245648052951,-1.1403487836835784,0.4536911687247908,4
"Jackson, TN",1381944.7039657573,-0.192952331071118,0.0383020899201636,-0.3172976675139471,-0.0714446489953465,0.3888294047962861,-0.8802737064693017,-0.2931768028337006,1.2270891789497091,3
"Jacksonville, FL",10771748.706939032,0.7622052919072464,-0.3548617843604615,0.5029535605352516,-0.1178051285128984,1.5961381941256618,0.4604253518109205,-0.356098600020605,-0.3920343004784442,4
"Jacksonville, NC",905440.9654058196,-0.6604180744135943,0.1195804072407298,-0.0416283587567156,0.0070068780867744,0.9324410970386808,0.6372165603794058,-1.59649246234969,-0.3167124498233855,5
"Janesville-Beloit, WI",1155441.9031589748,-0.5330665361915725,0.0637057365848901,0.1623905078143899,0.0020134204927292,-0.9985133144080238,-0.755911872701118,1.3482026316388855,-0.5970880201215166,5
"Jefferson City, MO",1402506.6591359477,-0.0407610474444161,-0.0028032826246538,-0.5739808811390378,-0.0836671389067485,-0.0102992758707171,-0.9022341278826168,-1.092743261328954,2.1216424861070458,3
"Johnson City, TN",1143423.3117664773,-0.5755996408980657,0.1339607075865453,0.5387352622104078,0.0529296822462477,-0.2889676234167061,-0.8610970657267201,-1.3919752842689068,-0.4215207604091169,5
"Johnstown, PA",624156.5790306281,-0.6721690570181958,0.1122334362621593,0.3429423941817198,0.0564936567516637,-0.966831929951916,-0.4432446590675605,0.139794040651641,-1.0442897288071058,5
"Jonesboro, AR",1027021.4293686962,-0.2319009581252219,0.0659358008605846,-0.2544756617564653,-0.0627919045228415,0.4329038979328836,-1.2715109645622291,-0.6128013527065982,1.0849862513450883,3
"Joplin, MO",1557938.9557959014,-0.3433345479329278,0.0010329346132347,0.2459114328128792,-0.1063106714386763,0.0514643430912037,-0.9535671699941872,0.713627196303457,-0.0894915517174236,3
"Kankakee, IL",625401.620248605,-0.5508827054458022,0.0987689339453551,-0.10897351741204,0.0335623666860385,-0.535575485178095,-0.2582260956810155,1.680356220828102,0.3190379000555559,5
"Kansas City, MO-KS",14270009.001753887,2.6460307816136424,-1.0623815837735218,0.1677453766884971,-0.7355710274533813,-0.802162355788288,-1.0379297447581413,0.2352282004095391,-0.6961995226551674,4
"Kennewick-Richland, WA",1752757.2864151683,-0.1852454177823336,0.0698740256550654,-1.1663123793931651,0.1641558885746907,-0.1284540230948571,0.2921186299626399,2.4813800765853493,3.3710033610969057,1
"Killeen-Temple, TX",2771765.986374757,0.0072443360699701,-0.0929380330978874,-0.4778660369409522,-0.218370518723976,1.2770121254623004,-0.1595531359830961,0.578681267930023,-0.1031259025234259,3
"Kingston, NY",1025621.8004592474,-0.5568471340385719,0.0378182185522549,-0.0495901606227305,-0.0396415624040877,-0.7065604293946965,0.9985197228547988,-1.588838892569446,-0.1996423192439894,5
"Knoxville, TN",6775793.179202596,0.612576798598871,-0.3058138958753588,0.4906636584875072,-0.3635332080474506,-0.1082212540967863,-0.8265703843036997,-1.4242427906762112,-0.0516343904129813,4
"Kokomo, IN",490375.6784338393,-0.751745079105261,0.1318517741569349,0.4903763105845761,0.0771121543391845,-0.6746853053752544,-0.8418747370769922,1.7355933637487897,-0.3911371578213756,5
"La Crosse-Onalaska, WI-MN",872782.1615946156,-0.4712559827979758,0.0447389500147379,-0.4424565388234662,-0.0152774700087571,-1.0656200205133055,0.2319440187950445,0.0284675072787283,-0.374000084834456,5
"Lafayette-West Lafayette, IN",1759979.2560850254,-0.3078143342084106,-0.0209438100777681,-0.1832640058337298,-0.015379312403782,-0.5177691688489797,0.1914112126318153,0.4671915681438264,0.762849298423689,3
"Lake Havasu City-Kingman, AZ",2052302.598465885,-0.0490480523609012,-0.0124439708258495,-1.7916720617092363,-0.1445280458364765,1.0254141758633653,0.2530758648667121,0.7185602845541608,-1.079279574684881,3
"Lakeland-Winter Haven, FL",4466335.375445904,-0.0448270338424514,-0.1005470576427169,0.3955409516894412,-0.2393527368799315,2.1261901973778063,-0.2612212187640975,0.4832290372062965,-0.6753611260559961,3
"Lancaster, PA",2756321.203677268,-0.5425377389940302,0.0316525597481779,1.3730648211362342,0.020585220802815,-0.2798030617242386,0.085413561835524,0.6943727015294593,0.4038281426466267,5
"Lansing-East Lansing, MI",2872806.643477347,-0.1499795532774837,-0.0358109332111782,-0.2522366526417876,-0.0756612617779814,-0.8292691115536565,0.5002546369313101,1.30110253734493,-0.1564032996056187,3
"Laredo, TX",1536797.9644324903,0.1037580930425931,-0.118252901772366,-0.7227759729121895,-0.182404711573301,2.1960011008910456,-0.4023558728564286,1.353707105408033,2.279374756160422,3
"Las Vegas-Henderson-Paradise, NV",11933598.494020447,0.7091853424520409,-0.2124888644741029,-1.381591228316557,1.6177565184064666,1.0317793296580815,0.1153325555236759,-0.21760772194212,-2.519967435986437,4
"Lawrence, KS",647801.6958229822,-0.7701689414070757,0.0780011703099683,0.3637521985723134,0.0298759791939779,0.0132617953521305,0.8734042702123724,0.1295905278885085,0.3644608820312356,5
"Lawton, OK",708135.1371227265,-0.3103958833781768,-0.0839219239494079,-0.3583227497452164,-0.1532444916811927,0.865388618930365,0.8145032403434236,1.4153598618368588,1.316050497350635,3
"Lebanon, PA",812428.9345588653,-0.8333996471612818,0.1119105362867066,0.7959358244550486,0.0759870565999171,-0.3837310765101908,-0.2475675154455642,0.9771937889921368,-0.4035203231322042,5
"Lewiston, ID-WA",398658.5074488654,-0.3486887435223671,0.0739564689840341,-1.157307048276597,0.0465215084002913,-0.7098796436439481,0.2539214915570205,-0.2302409380112124,0.9245280251333567,1
"Lewiston-Auburn, ME",521931.4489328278,-0.7160525235176058,0.1239602682931108,0.2040549086970617,0.0708100623300092,-1.1823616567236852,-0.0849882596968281,-1.057021445813506,-0.6708535988750902,5
"Lexington-Fayette, KY",3492405.5122426976,-0.388115662263468,-0.001671193395903,0.3737931012505504,0.1346766815111844,-0.1235304591777963,0.1647719602937054,-0.6862326458459957,-0.6623758536317621,1
"Lima, OH",704726.0254532588,-0.7286887834987523,0.1294645507753923,0.5802417288797148,0.0434534935891421,-0.5899786845507102,-0.9216782512040692,1.4176164035366683,-0.5280144628711424,5
"Lincoln, NE",2179853.3202857017,-0.3242988567779776,-0.0686612195557229,0.2037067575433634,-0.040159216117121,-0.6364053828526544,-0.1177038631158981,1.4378033720555112,-0.5712185374832704,3
"Little Rock-North Little Rock-Conway, AR",5405061.138916632,0.767630883769869,-0.34733364901538,0.0661903261096154,-0.437983109278582,0.2251351550192331,-1.2950141881778494,-0.8210654429007079,-0.1012328273731019,4
"Logan, UT-ID",732781.5126576234,-0.3838060112142152,0.0212869025320651,-1.0620046974088866,-0.0117603131821416,-1.2031023181122995,0.8722406630297691,0.0238862663339748,-0.2257556361943993,1
"Longview, TX",2358737.2965919776,0.0669527689216792,-0.0672890375594797,-0.3994125190577213,-0.2044104057728441,0.9134168079455306,-1.1520208467049131,-0.021656090957203,0.6760799249381179,3
"Longview, WA",899096.7907653442,-0.4111087412850323,0.1700421724195224,-0.9308400931591908,0.0899334745821308,-0.7609211205351354,-0.5670708049310917,-1.4629055287593502,0.0010076052369362,5
"Los Angeles-Long Beach-Anaheim, CA",58835069.749993056,1.241217924885666,0.7053240299094448,0.4784946049296258,17.527701247970757,0.0364451624074886,-0.5753243263221078,0.2336706059189366,1.0382297901088864,6
"Louisville/Jefferson County, KY-IN",8419211.392254792,0.5843599260308255,-0.2681244834263525,0.6390307107532047,0.0198584961285225,-0.3174544355063506,-0.375646101742471,-0.921077551597426,-0.3188533981838684,4
"Lubbock, TX",1922312.4677441209,0.0805274677456009,-0.141843290844362,-0.2627775345367046,-0.2010924526725222,0.5624364033050382,-0.7037613765592912,1.5149536201795897,0.5653826472880467,3
"Macon-Bibb County, GA",2373989.319985023,-0.2523088007883643,0.0594893672587203,-0.3375017633709514,-0.091613289177257,1.0148782123813929,-0.6852630658362829,-0.4326820458947157,0.3542125268111022,3
"Madera, CA",1196366.7230699705,-0.2441869367294124,0.0308947419059618,-0.9533956949191807,-0.0173056779870694,0.2248269323803115,0.0900293511971901,-0.0040612859695254,1.2197978425261191,1
"Madison, WI",4159692.267359573,0.2725365854293182,-0.2968798716088593,0.0223517104161245,-0.3872489046068348,-0.996692205234377,1.3205823817619042,0.2239452718806717,0.0196551309705547,4
"Manchester-Nashua, NH",1834966.665539124,-0.5943007580618692,-0.0306518618036626,1.1428204751141309,0.0018193540725352,-0.971374035666336,0.184765237227882,0.2518695905448451,-0.6026276068707144,5
"Manhattan, KS",779445.2927628758,-0.3068621726357589,-0.0432107793957105,-0.5711443784302668,-0.1003833628964562,-0.0414617673414579,0.6728425563460344,0.0994344966351833,0.7482131191708314,3
"Mankato, MN",731928.6881193683,-0.3595883053140541,-0.0382948929441722,-0.3985101286728231,-0.059890473951086,-1.0018655698998986,0.5281134038761193,0.401917178158157,1.1917366099219406,1
"Mansfield, OH",779515.6567433624,-0.640998220500506,0.1551331555117516,0.4292202542967366,0.0579304258257123,-0.7314393242724997,-1.248065813671304,0.206019287613742,-0.3085967106393482,5
"McAllen-Edinburg-Mission, TX",3457124.6123120547,-0.1475347091103621,-0.1585369414747203,1.098264267118807,-0.2553068026667029,2.4298540650134486,0.0022503684284005,1.3166748306234313,0.4500529031599627,3
"Medford, OR",1201304.9306850503,-0.2683631454348301,0.0093636189999738,-1.0911479042443732,0.0230634536236531,-0.5123973466174868,0.7785162089460043,-0.7247175803995097,0.1579863618124539,1
"Memphis, TN-MS-AR",9357912.856978817,1.122280933796561,-0.3596186680931498,0.0569305402252422,-0.5277533772860551,0.2501725972472027,-1.2697809905602022,-0.3913489903143214,-0.6066345593149726,4
"Merced, CA",2055540.5574301544,-0.3188949853309226,0.0748088939670941,-0.777673409398493,-0.01489432418579,0.8235323535693131,0.1991534983663427,0.09133785230456,0.2277453686329388,3
"Miami-Fort Lauderdale-Pompano Beach, FL",32282254.800810643,2.8208083055683213,-0.0058463635902762,0.5766747910767989,0.701208276119155,2.405622115775538,2.3336231408008743,1.7433449001433423,-0.0840262862117487,4
"Midland, MI",486894.1098872495,-0.5397032298876361,0.0707627010878926,-0.6258563692435248,-0.0144686057992873,-0.9263528215802608,-0.2732183487923135,1.8264844379802812,-2.082187038819148,1
"Midland, TX",1621616.693198004,-0.2972792957669593,0.0341053172163032,-1.0007618293458744,-0.0635105971207465,1.0829348813801654,-0.2465276356211185,1.882122684270251,-0.5407964113314381,3
"Minneapolis-St. Paul-Bloomington, MN-WI",19877855.960246436,3.2313170892043064,-0.8079779509680121,0.6226048034656134,-0.4413386595011366,-1.7063411291759698,1.4842671222184878,0.4390673055650548,0.0612090104656022,4
"Missoula, MT",782225.9084433387,-0.2971201537823403,-0.0366555044151663,-1.0560054298740331,0.0972406371762115,-1.386075567366769,1.343673569506392,-1.1091840382025404,1.4690857470117271,1
"Mobile, AL",3514719.860456856,0.1213764728490487,-0.1337548115981257,0.0563725287088207,-0.2943554880702295,1.1573821099234338,-0.7498895650305879,-1.0350373243782582,-1.0180082916211837,3
"Modesto, CA",2415033.714119581,-0.3910652500579467,0.04897379469358,-0.2378957603094823,0.0997925247205994,0.6158453439630825,-0.0770505477641075,0.5776941266583407,-1.329890109929943,5
"Monroe, MI",938022.9799578764,-0.5790698552581436,0.099139969790541,0.3558543432291761,0.0410618245960176,-0.5959611754028251,-0.8848773196530547,0.6237398934455977,0.2466947962405367,5
"Montgomery, AL",3225592.232855326,0.0505005000662636,-0.0502261514227723,-0.2947994124064808,-0.2022351401015732,1.043036462807665,-0.8491464130172933,-0.9741310463183158,-0.1802615483689071,3
"Morgantown, WV",737243.7446173602,-0.541075854254171,0.0862382345395183,-0.0351572413338098,-0.0109543442603144,-0.4040787451458695,0.4761550366481943,-1.4682378975913328,0.7149129659504232,5
"Morristown, TN",1250409.444558145,-0.3204207926743787,0.1684502392129798,-1.5401119820042128,0.0494756259376068,0.220873744429617,-0.5000364027530415,-0.9075575504095016,-0.8475104294030216,1
"Mount Vernon-Anacortes, WA",930342.291002642,-0.4582525514964109,0.1080285769101622,-1.2649021042323627,0.0496527077675714,-1.163584379332728,0.5464245674638925,-1.172921615949227,-1.5523421244841624,1
"Muncie, IN",869623.5741175803,-0.8564607332587277,0.0954973110658781,0.8328139213304936,0.0326047196144442,-0.4448691091748787,0.0127079134694753,1.694155376983204,-0.5247044876423215,5
"Muskegon, MI",783430.9162541477,-0.6677758264501207,0.1207823000476463,0.7044805695658884,0.0456196219613985,-1.0600676779039575,-1.3399801678229075,1.1135907066596826,-0.9176381958171146,5
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2909424.6177300336,0.0791526653246936,-0.1985531235726762,0.7085061817478595,-0.3139797212244097,0.7578003734066242,-0.5852201108917399,-0.7320365777441515,-0.343580090617572,3
"Napa, CA",635991.8921486055,-0.696460713314733,0.1332635499771796,-0.7876969460483636,0.0808901426340624,0.642502314578185,1.1855164103026077,-0.6354691546450398,-1.1383050247584037,1
"Naples-Marco Island, FL",2438486.5305303326,-0.3173200371254942,-0.0056486659498542,-0.8014002330685617,-0.1567457149101608,2.6264602034740507,1.2808013290158666,-0.3086451961124183,-0.5886592610189115,3
"Nashville-Davidson--Murfreesboro--Franklin, TN",15315029.576186566,1.740228841069341,-0.6448096904965877,0.2692015615046903,-0.5867223785452593,-0.0835797155638017,-0.3166910329990667,-0.9992806009437764,0.3436605453136419,4
"New Bern, NC",770733.058804198,-0.3279062305123481,0.1308448888843878,-0.9066397436464498,-0.0092337109987003,0.8342651858402023,-0.4976505950737308,-1.4741225701480145,0.1389591091347259,5
"New Haven-Milford, CT",3991735.2137541263,-0.9895768358442066,0.0322457754182628,4.047163547163182,0.1066465737827411,-0.6321253010423147,0.4602901975608828,-0.140277536626225,1.0900441283732347,7
"New York-Newark-Jersey City, NY-NJ-PA",60323046.52092111,3.166843112750696,17.74978730084385,-0.1744098985403806,-0.8420102243187282,0.1828634292996309,-1.3129057041644767,-0.0589550050191859,-0.1369111247356418,2
"Niles, MI",1095819.119024393,-0.7150836181341785,0.0739758160613514,1.0201301211478453,0.0019392207393622,-0.7447088990031112,-0.6563714171592139,0.5839745207505588,-0.2747565783884194,5
"North Port-Sarasota-Bradenton, FL",5125462.318297548,-0.1318452347737329,-0.2028339716229067,1.517167592312575,-0.2801469397358703,2.187901886869557,0.7750148272503387,0.5314061250154446,-0.1883682723633841,3
"Norwich-New London, CT",1497692.200414064,-0.6609778251552644,0.0699283288677315,0.6559845021702374,0.0290394275297123,-0.5233322414336513,0.2057241209900425,-0.5653006716331009,-0.225246076961845,5
"Ocala, FL",2633180.642922477,-0.1879555425873332,-0.1505634966007475,0.7649897921428873,-0.2942324497041184,1.8894722290023664,-0.3134371200956821,0.9009958238460056,-0.2413194809734545,3
"Ocean City, NJ",721762.5999752533,-0.7807304501025162,0.1089589014822001,-0.2909046762682964,0.0073209914895607,0.0204398903216428,0.7003832390049306,1.2670365180071852,-2.3653070155495155,1
"Odessa, TX",1095902.357318226,-0.5235014340929395,0.0861146412713638,-0.5396532222938726,-0.0363990875345974,1.0398573126285078,-0.4682192194585574,2.567361427548571,-1.6461833344311063,5
"Ogden-Clearfield, UT",3791651.200380052,0.1835285627865722,-0.1389812454059661,-1.6014747570804673,-0.15027597240989,-1.014260255544799,0.599461353934719,-0.1443220128192598,-2.2675002220902023,1
"Oklahoma City, OK",10447815.961073114,1.5936146386875802,-0.6767893484455074,0.1789144954464756,-0.708353872131742,0.0455797596322284,-1.259523961547346,0.1428136827296447,-0.2434781339770083,4
"Olympia-Lacey-Tumwater, WA",1404002.571246024,-0.7629760910345404,0.1374115004539068,1.2036991444175396,0.0183232276895741,-0.7450087882892433,0.374901649274032,-1.6030483737178596,-0.4485840803189825,5
"Omaha-Council Bluffs, NE-IA",5978995.104252654,0.8920133992474699,-0.4710288789094847,-0.035302733558869,-0.501174688979461,-0.8611362609437532,-0.5853529338643053,1.2901928660398825,-0.7816898438098886,4
"Orlando-Kissimmee-Sanford, FL",16591289.8942189,1.2449882287367997,-0.4176017059618576,0.85119357318072,0.0337537009663436,2.040550029392972,1.0433995449337452,0.3758948090388766,-0.0416623977846635,4
"Oshkosh-Neenah, WI",1292577.5030154593,-0.6663579821140388,0.0798912802685733,0.230492460021056,0.0300140439729967,-1.1307899017071863,-0.2006837514543498,0.6473246607514225,-1.2078309127892144,5
"Owensboro, KY",654336.0006702984,-0.439394953332436,0.1464748423230606,-0.3165232899918154,0.0467716640477805,-0.0209179022425193,-0.9853828396121254,-0.103890370545732,0.1927344819695104,5
"Oxnard-Thousand Oaks-Ventura, CA",3517916.2157200472,-0.2610741323886283,0.0100346273369353,-0.5503591879441292,0.202347874284508,0.1550713410502135,0.6894436939730574,-0.5081379850334922,-1.8555360123858493,1
"Palm Bay-Melbourne-Titusville, FL",4083993.251696732,-0.2832479026923789,-0.0724304268792206,0.4836674028463201,-0.1841848428708452,2.2044940207526578,0.5691791117077303,0.6771303888232959,-0.772196312778535,3
"Panama City, FL",1261625.0745954867,-0.5317379498161078,0.0867738740750879,-0.2876781147639298,-0.0655633707981604,1.6529790946642324,-0.1189919977590588,0.5693870683615233,-1.2727900894421305,3
"Parkersburg-Vienna, WV",450048.7248194597,-0.5776795050291054,0.1621288581393805,-0.0352292279209718,0.0495457159079384,-0.2050111754831729,-0.798130617012572,-0.8217919368190391,0.1439121074533598,5
"Pensacola-Ferry Pass-Brent, FL",3264585.447828127,-0.1932979306145245,-0.0921685671331811,0.1488341120869592,-0.1868329284204282,1.4610707034563846,0.662762313763127,-0.2613672100995887,-0.4130730753462949,3
"Peoria, IL",2633366.8652454326,0.2624729215450763,-0.1747090936921776,-0.3907939760534464,-0.2736735292809805,-0.646793917795003,-0.7106750650855506,0.564114615318863,0.0111420266286358,3
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",24140134.993105285,3.1188731983779685,0.8113082944682579,2.6437229087231637,-0.5830974677832207,-0.5578119127182672,1.0241414595425964,0.495752766302678,0.91088859735396,4
"Phoenix-Mesa-Chandler, AZ",26894243.63794427,3.730532876469349,-1.1111966509740991,-1.290302980705312,1.184124728435692,1.4094894063873726,0.5545693548561695,0.8187115054609372,-1.1358105450585363,4
"Pine Bluff, AR",779147.1480667039,-0.1387356843317136,0.0628648177420936,-0.5932847725014658,-0.1016497727215237,0.6453194879980699,-1.3596870354769215,-0.5409111032535413,0.8998297948423686,3
"Pittsburgh, PA",10781943.424685348,2.163192942266556,-0.493959246264215,1.1327203449046683,-0.7473893137809495,-0.9627939624629116,0.4198660837120166,-0.2733057341393892,0.312144423394131,4
"Pittsfield, MA",582932.6628103732,-0.582307059813902,0.0598490383443503,-0.2337676505739958,0.0114819153567769,-0.9371784764412094,0.7550008704207857,-0.283848074377757,-0.216882084639483,5
"Pocatello, ID",808991.8814424282,-0.2354970390685044,-0.0053256950522365,-1.0829393598092851,-0.0536725230041835,-1.1096331307782177,0.2998524048798545,-0.4784487780008533,0.1448611221662516,1
"Port St. Lucie, FL",3445346.480972792,-0.3581606570405932,-0.0358874334080541,0.175143389538227,-0.1713264182955449,2.43515920461551,0.439348245888264,0.7178882787378956,-0.8203081290829493,3
"Portland-South Portland, ME",3257303.857592823,0.0814513835582836,-0.1970919403786614,-0.0573499461111265,-0.2347295363763437,-1.1600360664096327,0.6162441414843823,-1.3290448149938348,-0.888045479848988,3
"Portland-Vancouver-Hillsboro, OR-WA",11779001.814536467,1.5162250683483167,-0.2477742987916063,-0.2934892870782607,-0.4064701184756609,-0.937645631093474,1.9825316790664336,-0.5511868607426066,-1.2245257863509758,4
"Poughkeepsie-Newburgh-Middletown, NY",3486001.2838277686,-0.2528417612655413,-0.0973707723386339,0.9778369219370856,-0.1768588438094296,-0.6137408446054454,0.8470838737217162,-0.8274642614310883,0.0883893349946279,3
"Prescott Valley-Prescott, AZ",2238996.9614998978,0.0706438189877382,-0.1158505936090339,-1.4161431117931669,-0.2035584005542821,0.6774790946466309,0.6993466491463679,-1.1889301092210731,-0.1382685854052551,3
"Provo-Orem, UT",3207379.927443811,-0.0547298715734156,-0.1601167350947767,-1.3332062970963192,-0.1599414451571594,-0.6982962887902098,1.742995992756977,0.226306563412319,-2.3516482158193432,1
"Pueblo, CO",878510.8448792421,-0.2415163506180994,0.0611911120273835,-1.1506655242862645,-0.0421325617482291,-0.3560167519394449,-0.4546648054855519,0.7650558939612817,-1.00199224050112,1
"Punta Gorda, FL",1194381.557561538,-0.6790363990190728,-0.0727651159637038,0.9027660211527327,-0.175518098772046,2.44708278690364,0.9183696262080054,1.4082930644185585,-0.4286132041305909,3
"Racine, WI",870958.779033465,-0.9738615417587064,0.0848007736525956,1.6898956416966184,0.0726218185982312,-0.976740566062116,-0.4192191388122702,0.9709625981923888,-1.114179886562543,5
"Raleigh-Cary, NC",7121796.904584279,0.376600819259285,-0.4220162814430137,2.174786715131962,-0.2472565693786242,0.371162604000437,0.6292749609158429,-1.4084572018905468,0.4084174755631066,4
"Rapid City, SD",948558.2897389784,0.0593890741752715,-0.0791645841484424,-1.4367003112069046,-0.0910408263311325,-0.8433452875023953,0.2566475588507856,-0.6245882618723145,1.7825859611568031,1
"Reading, PA",2059294.1487649812,-0.5928567034954842,0.000816451696757,1.315158635241264,-0.0357787323944934,-0.3860309415311899,-0.0967385801925733,0.6234472747376485,0.122083216927922,5
"Redding, CA",1128734.042160014,-0.0530963061112605,0.0034370124992834,-1.048013627487053,-0.0786713793125901,0.1332097729311296,-0.0791082546795173,-2.323676545377407,1.0116883033199933,3
"Reno, NV",2388542.298953989,-0.4646308930020616,0.0222026001117806,-1.6742734776629815,1.1210069182366398,-0.6343535818798826,0.7912381107259466,-0.643992296507168,-2.4667558543768435,4
"Riverside-San Bernardino-Ontario, CA",25933256.02502288,3.3007691652610585,-1.115663556842404,-2.141875859681904,1.424666609373727,0.968025571707768,-0.3747809082883654,0.1346546715093615,-1.5542093451083236,4
"Rochester, MN",1484355.0245489627,-0.0867427764380121,-0.1433093969132625,-0.4006899809246905,-0.1863995407041028,-1.1404692412118174,0.8256364018821081,0.0892582626413197,1.2504147059517563,3
"Rochester, NY",5183825.882171919,0.6350674193583616,-0.1743360065291666,-0.6720659015770369,-0.2994201273434107,-0.9416976115941212,0.2203997769821269,0.3235759538133799,-0.1208736332279843,4
"Rockford, IL",1726195.8320406205,-0.6064594872169448,0.0314885818063131,1.2098362734114223,-0.0193150570748222,-0.9544666834076428,-0.7334009596470832,0.9998293325613712,-1.0324358079087732,5
"Rocky Mount, NC",1109034.9774583231,-0.4277961363995043,0.1250839236305715,-0.1495773502365821,-0.0083646869453473,0.5354996449830532,-0.907423564289799,-0.6093717915181455,0.3093323498148351,5
"Rome, GA",676897.0787276744,-0.646774354650591,0.1616497040869817,0.0840728948114152,0.0497015959940693,0.5996387338577391,-0.5275811444009401,-0.5550360505357639,0.2717318290843624,5
"Sacramento-Roseville-Folsom, CA",11377264.333108488,1.1496158650207469,-0.3814963944872532,-0.0549987783077061,0.6265865348482844,0.1090405505480361,0.7454397524834973,-0.5810548232895242,-0.9234900312317652,4
"Saginaw, MI",1092305.9203137374,-0.5091905738875127,0.066504711495872,0.1807317408153255,-0.0084933926029232,-0.8879671436259795,-0.7902863044075263,1.9113870642905684,-0.602708610639502,5
"Salem, OR",2403035.2547112685,-0.3547336953991682,0.0588873487705999,-0.598678922807859,0.076784814340788,-0.6828767640702395,0.4718152993586285,-0.6308567286932412,-1.0773760657072575,1
"Salinas, CA",1764535.952272095,-0.2799177791651606,0.0307932227063748,-1.139569865979299,0.0245967362238529,0.4224883675137609,1.394690700785508,-0.3259841774487356,-0.7315135358337228,1
"Salisbury, MD-DE",2632579.23069195,0.0315119706708035,-0.115904019920779,-0.3165036051278873,-0.1864040563740206,0.184816280124032,-0.140283241864548,-0.380311843138412,-0.8612144378731154,3
"Salt Lake City, UT",6503560.970482057,0.1974778397589824,0.1529887374808975,-1.4867621602251777,0.0408515153921771,-0.5453589120196838,1.7772112092764707,0.1015729372087145,-2.682038702808617,1
"San Angelo, TX",740247.4515167734,-0.0457908175482031,-0.0875876062639272,-0.9673563015712596,-0.1502231547796333,1.3503318263278403,0.3965481338828985,1.1879920508659347,2.0352939080685246,3
"San Antonio-New Braunfels, TX",13017482.80976968,1.657837579245969,-0.6045151046389113,-0.3632372996206552,0.8135869349560916,1.2936709052080173,-0.2496356629419943,0.2716325916637724,-0.0611120993055335,4
